name,business_status,price_level,place_id,rating,types,lat,lng,open,old_neighborhood,neighborhood,borough,pull_date,pull_datetime,pull_week
Moe's Southwest Grill,OPERATIONAL,1,ChIJbz9780xJwokRy5kzj1DceWI,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5726799,-74.1080491,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Nunzio's Pizzeria Restaurant,OPERATIONAL,1,ChIJ92adyLVOwokRPRensRW7urI,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5779097,-74.1025894,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Fushimi,OPERATIONAL,3,ChIJl_d7wrFOwokR4y6cD5qRkrg,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5814833,-74.11132309999999,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
How Greek it is!!,OPERATIONAL,1,ChIJLWNp_bROwokRzhU0YAo7wUQ,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5760871,-74.10340939999999,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Cafe Latte,OPERATIONAL,NA,ChIJ_QhseMNOwokRvS40jfle_Hw,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5879809,-74.0914076,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Inca's Grill Peruvian Kitchen,OPERATIONAL,2,ChIJP8jRfPtOwokRSr4hxZQYmVE,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5789935,-74.10839779999999,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Alba,OPERATIONAL,NA,ChIJfyBhA8ZOwokRvVTFdwalOlA,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.58317830000001,-74.0952882,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Genki Sushi House,OPERATIONAL,2,ChIJ7wnmuMZLwokRQC790GkAuFo,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5538195,-74.1427483,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
The Original Goodfella's Brick Oven Pizza,OPERATIONAL,2,ChIJDWI8hsROwokRwFYtU_yYA5I,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5868017,-74.0914965,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Max's Es-ca,OPERATIONAL,2,ChIJFbaEnL9OwokRh-hurBvurSE,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.591521,-74.101209,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Amadeus,CLOSED_TEMPORARILY,NA,ChIJf8QK4FRJwokRnNmMi2YLSLI,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5754881,-74.1210018,FALSE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Burger King,OPERATIONAL,1,ChIJpdHrWlpJwokRTJEcfXyp1OU,3.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5639159,-74.1151763,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
El dorado restaurante,OPERATIONAL,NA,ChIJo-VOVFpPwokRw9q5pUd2hsU,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5759994,-74.10387690000002,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Cole's Dock Side,OPERATIONAL,2,ChIJ98BMg8tLwokRlNyfzaaIXq4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5426767,-74.14244889999999,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Bruno's Bakery & Restaurant Hylan Blvd,OPERATIONAL,2,ChIJPT5rasNOwokRHeEPGPGkaFw,4.4,"c(""bakery"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.588161,-74.09020199999999,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Fiore Di Mare,OPERATIONAL,2,ChIJ86r3hMtLwokRZbzOxA5J5Jc,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.542868,-74.142427,TRUE,"Oakwood, Staten Island",Oakwood, Staten Island,2020-06-18,2020-06-19T01:20:22Z,25
Louis Italian-American Restaurant,OPERATIONAL,NA,ChIJL9prbhXzwokRambtAFYyIQo,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8783849,-73.86645519999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
The Pyramid Restaurant & Bar,OPERATIONAL,NA,ChIJFZwnHj3zwokR1e-qs7HgIWo,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8845014,-73.8625296,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Agra Grill,OPERATIONAL,NA,ChIJVSBL4DzzwokRzlxzs8Gy-4o,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8846552,-73.8625352,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Feroza's Roti,OPERATIONAL,1,ChIJUXes9mnzwokRqbmpmk_AypQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.871414,-73.866486,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Rocatone Seafood Restaurant,OPERATIONAL,1,ChIJlyYcuj3zwokRmkvW5b9a8Ls,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8825785,-73.86308650000001,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Dream Station,OPERATIONAL,1,ChIJESV1BD3zwokRpwAIadAfEks,4,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8839206,-73.8629611,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Three Boys From Italy,OPERATIONAL,2,ChIJnYIq82nzwokR-l-Zz1uitPM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8712332,-73.86686519999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Kwan Hing,OPERATIONAL,1,ChIJF5J_rD3zwokRl4Hgtohu5t0,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.88317199999999,-73.86268,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Sing Loon Dragon,OPERATIONAL,NA,ChIJ9a3GKD7zwokR4ECcaupX8Us,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8792729,-73.864884,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Golden Krust Caribbean Restaurant,OPERATIONAL,1,ChIJ4aFT_DzzwokRstmee5h0IUU,4.1,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.883937,-73.862393,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Richie Rich Caribbean Taste Express,OPERATIONAL,NA,ChIJJ68zNSPzwokRH1NoZhTRjf0,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8857797,-73.8612488,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Golden Krust Caribbean Restaurant,OPERATIONAL,1,ChIJAa3mZhXzwokRvEeED0Jqa6Y,3.9,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.8780208,-73.86569829999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Vibes Kitchen,OPERATIONAL,NA,ChIJVVW8DD7zwokR5_Ae6SEmRBI,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8808576,-73.8640398,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Mama G,OPERATIONAL,NA,ChIJIfT0aT7zwokRiTd30lKd9HQ,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8803628,-73.86428099999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Benny's Famous Pizzeria,OPERATIONAL,1,ChIJF9RBXRXzwokRrtxS78qwU-Q,3.8,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8780002,-73.8667396,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Bravo African Restaurant,OPERATIONAL,1,ChIJzxnlsD3zwokRQn_fFQKyss0,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8827257,-73.86307769999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Rainbow,OPERATIONAL,1,ChIJs32_MyPzwokRxiKuIQJhAAM,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8859229,-73.86126589999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
K Q,OPERATIONAL,1,ChIJ69Um82nzwokRiBmeYKesS4Q,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8712284,-73.8668189,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Subway,CLOSED_TEMPORARILY,1,ChIJYwqzIhXzwokR7uh5SJagEPE,3.8,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8781205,-73.8676457,FALSE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Blue Mountain Grill,OPERATIONAL,NA,ChIJp3wPP2rzwokRi0oQ-T9G3Gk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8730021,-73.86731929999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Kwon Wa Chinese Kitchen,OPERATIONAL,NA,ChIJVfAWAmrzwokR6HQmIxWVDHA,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8716411,-73.86581249999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Green Garden Health Food,OPERATIONAL,NA,ChIJbYO-1D_zwokRMb9dD5kP0KI,4.7,"c(""meal_takeaway"", ""restaurant"", ""food"", ""health"", ""point_of_interest"", ""store"", ""establishment"")",40.87862860000001,-73.86609469999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Frinds,OPERATIONAL,NA,ChIJd-CNGyvzwokRuQ8-thsYPGc,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.879393,-73.867181,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Vesuvio Pizza,OPERATIONAL,1,ChIJ98fms2fzwokRCmpRr5co1EU,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8652694,-73.8680202,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
La Estrella Tropical,OPERATIONAL,NA,ChIJX59uBELzwokR5LoYIJ_h2Es,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8712674,-73.8650828,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
The Good Dine,OPERATIONAL,NA,ChIJR8pdNyPzwokRtYIf_C43exM,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8862038,-73.86101289999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
fried fish,OPERATIONAL,NA,ChIJqeDpk4LzwokRWPrB3AeS3-w,5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8718432,-73.8673621,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Sea Jammins Caribbean Cuisine,OPERATIONAL,NA,ChIJhcv0ADvzwokRTMeyqR1E6Yw,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8827195,-73.85680839999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Snack station,OPERATIONAL,NA,ChIJz0JElXrzwokReeqGkMU94SE,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8788113,-73.86521929999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
RICHIE RICH CARIBBEAN & AMERICAN CUISINE,OPERATIONAL,2,ChIJZS5m9kHzwokRbaLu8az2WFQ,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.871595,-73.864411,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
McDonald's,OPERATIONAL,1,ChIJv2agZBPzwokRcwInIZZCBZc,3.9,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.8791967,-73.87168940000001,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
China One,OPERATIONAL,NA,ChIJNzJvPBPzwokRR7a0Z6CDDvE,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.878589,-73.8732773,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Up Top Grill,OPERATIONAL,NA,ChIJ07QMbbDzwokRWkX3nuALKOg,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.87300219999999,-73.8673117,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Seven Spices,OPERATIONAL,1,ChIJTz8jr0DzwokRixqqU1s0_dY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8751945,-73.8601913,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Club Valle,OPERATIONAL,NA,ChIJH-GAQBPzwokRM538wGOu6y4,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.87860390000001,-73.87276349999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
D'Amigos Restaurant & Bar,OPERATIONAL,NA,ChIJR8bV2rvzwokRfDHEbwHzmgw,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8822053,-73.8809914,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Top of the Hill Cuisine,OPERATIONAL,1,ChIJ65P1Aj_zwokR69pVk9IP2XA,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8784122,-73.861865,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Supreme Jamaican and American Cuisine,OPERATIONAL,NA,ChIJJ1ybXTvzwokRkcDm_GsfIsM,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.880016,-73.8645726,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
New Taste,OPERATIONAL,1,ChIJiSNLRyXzwokR1ogWDHnacMY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8858335,-73.8549969,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Dragon State Kitchen,OPERATIONAL,NA,ChIJA3plwCbzwokRYBg9pjtpavA,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8914453,-73.8582377,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Lash West Indian & American Cuisine,OPERATIONAL,1,ChIJObNTKELzwokRMsRELncOw_c,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.871159,-73.86319499999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
House Of Flava’,CLOSED_TEMPORARILY,NA,ChIJySqMtLfzwokR2zVkDclEX5w,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8911597,-73.8508651,FALSE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Mango,OPERATIONAL,1,ChIJsX6L9SPzwokRk0owlaCDx8c,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8893737,-73.8593578,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Mo'Bay Jamaican Cuisine,OPERATIONAL,NA,ChIJC1C1vSbzwokRrTC3WoCr4Ys,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8910844,-73.8582598,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Smile Restaurant 😎,OPERATIONAL,1,ChIJ2RmgQV3zwokRN-0bEo55seU,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8652997,-73.8642351,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
No.1 Chinese Kitchen,OPERATIONAL,NA,ChIJg2K583HzwokRQImqSURbKYE,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8730031,-73.8784074,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Deyar Food Court,OPERATIONAL,NA,ChIJlbDZ0Q7zwokRVDGl6mljF3w,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8814875,-73.8789511,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Best Choice West Indian Restaurant,OPERATIONAL,NA,ChIJ79W3QCXzwokRImJVtImJU_U,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8858066,-73.8550468,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Pizza Place,OPERATIONAL,NA,ChIJX7ydiiPzwokRMSfJ7tWb8K0,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8890631,-73.859549,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Tasty caribbean buffet,OPERATIONAL,1,ChIJ96Batw3zwokRTvSgjomHbg4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8819159,-73.879436,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Checkers,CLOSED_TEMPORARILY,1,ChIJxZcVgD_zwokR18bDG0Z_tu4,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8767194,-73.8631734,FALSE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Carifesta Restaurant,CLOSED_TEMPORARILY,NA,ChIJlcqHfyfzwokRQ8_jYRTEKUU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8947879,-73.8568142,FALSE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Sun ’n Grill Teriyaki & Wings,OPERATIONAL,NA,ChIJlWb9AO7zwokRYD7DQr19CQI,4.8,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.874026,-73.8843869,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Randy Catering,OPERATIONAL,NA,ChIJ_w_Jzj3zwokRmwSqOKu6bDs,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8817499,-73.86308799999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Mario's Pizza,OPERATIONAL,1,ChIJQ5UpsQ3zwokR2sKFXSYsz0w,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.881858,-73.87959099999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Santos Fish Market,OPERATIONAL,1,ChIJm9VrbmjzwokRmS8oHa4NPLM,3.9,"c(""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.8676206,-73.8675421,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Chilpancingo,OPERATIONAL,1,ChIJfyHv2HHzwokRP9fd8b1W18o,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8714752,-73.87743379999999,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Tien Lung,OPERATIONAL,1,ChIJ6ficcSPzwokRB3I3ZLLZGJQ,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8875045,-73.8603398,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Country Boyz,OPERATIONAL,1,ChIJmbVXcUjzwokRjUq4okWtYd8,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.87283559999999,-73.8528374,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Estrella Mileni,OPERATIONAL,NA,ChIJIzIcQBPzwokR8L90zP-9qsc,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8785962,-73.8729178,TRUE,"Olinville, Bronx",Olinville, Bronx,2020-06-18,2020-06-19T01:20:22Z,25
Compadres,OPERATIONAL,1,ChIJSbXJf-tdwokRh8QHnDqDI_E,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6803027,-73.8460863,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Martiniello's Pizzeria & Italian Restaurant III,OPERATIONAL,1,ChIJoT7SmPFdwokRSrzFgWKAN4k,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6828922,-73.8510703,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Aldo's,OPERATIONAL,1,ChIJF1JLbYpdwokR95VdW7tKMRQ,4.3,"c(""meal_delivery"", ""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6720587,-73.8428698,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Sunrise,OPERATIONAL,1,ChIJhf52n_ddwokR0s5QNXLjzLo,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6848722,-73.84472079999999,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
The Rock Restaurant & Diner,OPERATIONAL,NA,ChIJAQHADfRdwokRRtAFrBczy8Q,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6803627,-73.8471449,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Romeo Pizzeria,OPERATIONAL,1,ChIJVdEd84pdwokRrR9JmMC_2SA,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6738642,-73.8435422,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
El Campeōn De Los Pollos 2 Restaurant,OPERATIONAL,NA,ChIJO5qWmVdnwokRRnQC50jixHU,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6862184,-73.83958369999999,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Casa Parse,OPERATIONAL,NA,ChIJ_cssPfddwokRNcEHVzWQXlA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.684361,-73.8464709,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Pio Pio Dominicano,OPERATIONAL,NA,ChIJ32bKmVdnwokRIIMKwas1m7o,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.686302,-73.8396139,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
The Local Press,CLOSED_TEMPORARILY,NA,ChIJI1upp_ZdwokR_VxM7_F8qvw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6815177,-73.84692230000002,FALSE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Hana Asian Bistro,OPERATIONAL,2,ChIJdWd3zvVdwokRQOavOpRhrBY,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6700542,-73.8421999,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
S&A West Indian Restaurant,OPERATIONAL,NA,ChIJZxApE1lnwokRbu8mE2EwIKM,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6815799,-73.8374742,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
Woodhaven cafe & pizzeria,OPERATIONAL,NA,ChIJ0134xfVdwokR3UsrcrJTp3Y,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6800344,-73.8441053,TRUE,"Ozone Park, Queens",Ozone Park, Queens,2020-06-18,2020-06-19T01:20:22Z,25
