name,business_status,price_level,place_id,rating,types,lat,lng,open,old_neighborhood,neighborhood,borough,pull_date,pull_datetime,pull_week
New Asha,OPERATIONAL,1,ChIJ8Sq1_DZOwokRHdzR6piX74Q,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6341992,-74.085324,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Ambrosio Italian Restaurant & Banquet Hall,OPERATIONAL,NA,ChIJg96S9PtOwokRW7_knPz60CQ,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6045549,-74.0833562,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
SoBol,OPERATIONAL,2,ChIJq6om9WtOwokR7lQZt1Fxs90,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6302505,-74.106217,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
The Coupe,OPERATIONAL,2,ChIJwwGd9kpOwokRAV7f9HlYUew,4.8,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.6287591,-74.0796945,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Duffy's,OPERATIONAL,1,ChIJCe1o4G1OwokREsTxPb1FIPU,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.629579,-74.11079099999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Cafe Milano,OPERATIONAL,2,ChIJe2hqVmpOwokRi93Xzm6ZAZo,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6310462,-74.1029363,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Lakruwana,OPERATIONAL,2,ChIJ03HMlbRPwokR4dG6Dhon-A4,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6257501,-74.0753052,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Taverna on the Bay,OPERATIONAL,NA,ChIJeT999Q1PwokR1Sn_YqfgE_Y,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6259311,-74.0750743,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Acai bowl,OPERATIONAL,NA,ChIJc11d9WtOwokRZ3tqM5G0Uro,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6302499,-74.10633709999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Liberty Tavern,OPERATIONAL,2,ChIJc6BE9WpOwokRjSylcsC8upQ,4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63088219999999,-74.1020202,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Bruno's Bakery and Restaurant,OPERATIONAL,2,ChIJbTqaBm5OwokRlNGeHdl7klY,4.5,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.6294225,-74.1116167,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Better Gourmet Health Kitchen,OPERATIONAL,2,ChIJwcCgUGpOwokRCDQS89H3YQ0,3.9,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.630824,-74.102758,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
La Rosa Chicken & Grill - Victory Boulevard,OPERATIONAL,1,ChIJ__8v-WBOwokRl2SKJtjcMTM,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6164323,-74.1030281,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Ho'Brah,OPERATIONAL,2,ChIJzd55UWpOwokRbT9Totv8uoU,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6306222,-74.1030944,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Panini Grill,OPERATIONAL,2,ChIJXVYYPGxOwokR9XlajIk9W-w,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6300851,-74.10812179999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Blaze Jamaican Restaurant,OPERATIONAL,NA,ChIJlVs5RBZPwokRibZjUt1LWRQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.638349,-74.079028,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Nürnberger Bierhaus,CLOSED_TEMPORARILY,2,ChIJY1Ap1xJOwokRagAMJrFP-d8,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63491459999999,-74.109617,FALSE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Casa Blanca,OPERATIONAL,NA,ChIJzSlBK79PwokR0KOySguLV3E,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6410686,-74.0946426,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Enoteca Maria,OPERATIONAL,2,ChIJ4aU3LC1OwokR44RNlSuxCjM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6420631,-74.0773315,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Morelos Mexican Restaurant & Deli,OPERATIONAL,1,ChIJCxR5DzdOwokRKcmGLbqqqF0,4.4,"c(""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.6342591,-74.086544,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Blue,OPERATIONAL,2,ChIJgwLDPxpOwokRRJ7oeGrxxuE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6453472,-74.1077972,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Adobe Blues,CLOSED_TEMPORARILY,2,ChIJX36lRCNOwokRo9ZXFCDrqnU,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6432289,-74.09529169999999,FALSE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Zabrosura,OPERATIONAL,2,ChIJjd_He_tOwokRK9sDkmi4xb8,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.603139,-74.083388,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
El Pastorcito,OPERATIONAL,NA,ChIJ___y5DJOwokRTDeuS7o6CC8,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6380224,-74.0790636,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
How Greek It Is Too!,OPERATIONAL,2,ChIJE1yno4FOwokRUJtoTKHwgmI,4.6,"c(""restaurant"", ""meal_delivery"", ""food"", ""point_of_interest"", ""establishment"")",40.6128688,-74.1216085,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Campo Bello,OPERATIONAL,2,ChIJdczNiExOwokRcfcq86V6ZSI,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.624474,-74.079396,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Kyoto Sushi V,OPERATIONAL,2,ChIJ5WqEVGpOwokRHyr3U46hTho,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6307373,-74.10327649999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Sagara,OPERATIONAL,NA,ChIJ5bAvx6hPwokRbVB2BPRGZFI,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6376924,-74.07973799999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Kings Arms,OPERATIONAL,2,ChIJyU00c2xOwokRVgpHdhU6qIM,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63027779999999,-74.1069444,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
New Wing Hing,OPERATIONAL,1,ChIJFx8LTWBOwokRDMLFhR0yPhs,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.615571,-74.10327,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Romeo's Pizza,OPERATIONAL,1,ChIJTSbjhExOwokRYksSKMsMcu8,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.62481210000001,-74.0793422,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Mountain Fusion Inc,OPERATIONAL,NA,ChIJw3Zc9zZPwokRSsh8W3NVV-4,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6132244,-74.12245899999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Famous New York Pizza,OPERATIONAL,NA,ChIJmwHSlDBOwokR0OIupraz3y0,4.1,"c(""meal_takeaway"", ""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.637715,-74.087366,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
The RoadHouse,OPERATIONAL,2,ChIJ0_lqqopOwokRffglcNLp948,4.1,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.613366,-74.100718,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Cinderellas,OPERATIONAL,2,ChIJWXOuADNOwokRthZJQc1FxMU,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.637491,-74.07989309999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
El Pollo Restaurant,OPERATIONAL,1,ChIJvdjzlVdOwokRECDbhW-jvDY,4.1,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6130632,-74.08714,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Dosa Garden,OPERATIONAL,2,ChIJC86Z4jZOwokR8P1gsjbs5Ho,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.634252,-74.085711,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
3 Guys Sushi,OPERATIONAL,2,ChIJ_Z_SF2xOwokRhJUmY-ikJko,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6301218,-74.1078115,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Island Garden,OPERATIONAL,1,ChIJx-Mx0hJOwokRolyGe7UVMEU,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63481609999999,-74.1098277,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Three Brothers Pizzeria,OPERATIONAL,1,ChIJDTruQUxOwokRQfutRfkflks,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.624323,-74.081114,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Taqueria el gallo azteca,OPERATIONAL,1,ChIJNUoS6TJOwokREojIAB-YiiU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63841430000001,-74.0787182,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Frank's Bay Pizza,OPERATIONAL,1,ChIJvacBhUxOwokRkwvewIj0-VE,4.2,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.624817,-74.07938100000001,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Nino's,OPERATIONAL,2,ChIJFwwL_uJOwokRDxxDb9QXih0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5983333,-74.07972219999999,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Phil-Am Kusina,OPERATIONAL,2,ChIJDYD92atPwokRlN30x0vubIk,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6124167,-74.0714208,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
A & S Pizza,OPERATIONAL,1,ChIJbd4ktyxOwokRK-JBh-eJrLk,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6439818,-74.0775219,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Noodlefan,OPERATIONAL,2,ChIJjTeW3oFOwokRZYOxWF9njnw,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6132354,-74.1237002,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Crust Pizzeria,OPERATIONAL,NA,ChIJWegpmo1PwokRz36qB7FzhX0,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6048142,-74.0831122,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Ceylon Curry,OPERATIONAL,NA,ChIJ2795-zZOwokRKPnTBvqBhSk,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.63413,-74.085375,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
The Manor,OPERATIONAL,2,ChIJ22lI-5xOwokRy7IUlY1H1dw,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6043895,-74.1206009,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
The Hop Shoppe,OPERATIONAL,2,ChIJSXTsikpOwokRHvBbrcaIR30,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6291412,-74.0797247,TRUE,"Silver Lake, Staten Island",Silver Lake, Staten Island,2020-06-08,2020-06-08T20:37:32Z,23
Blue Ribbon Brasserie,CLOSED_TEMPORARILY,2,ChIJQSjQsI1ZwokRu19O824YdH4,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72549950000001,-74.00306270000002,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Balthazar,OPERATIONAL,3,ChIJt7fMLIlZwokRCRtM9bNDg78,4.4,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.722668,-73.99822979999999,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Boqueria,CLOSED_TEMPORARILY,2,ChIJA914R4xZwokRzfeGqRbXLd4,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7248694,-74.002175,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Raoul's,CLOSED_TEMPORARILY,3,ChIJBUwsto1ZwokRsW3Dy0Y1cO0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.726181,-74.002129,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Shuka,OPERATIONAL,2,ChIJ3dbcl41ZwokRouIrXtQ5erk,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.727065,-74.002811,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Charlie Bird,OPERATIONAL,3,ChIJe_ZBhY1ZwokRGAEwGLWYpA8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7278191,-74.0028447,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Sadelle's,CLOSED_TEMPORARILY,3,ChIJP8URcY5ZwokRhFpdfNcK-FI,4.3,"c(""bakery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.726232,-74.000131,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Le Coucou,CLOSED_TEMPORARILY,4,ChIJyw5j84lZwokRnUI_UknPSNA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7191167,-74.0001861,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Aquagrill,CLOSED_TEMPORARILY,3,ChIJQ_fi-YxZwokReMQT2EyhQtE,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7253089,-74.0038433,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Cocotte,OPERATIONAL,2,ChIJMafofuIHsokR7oUWPZqs6YM,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7257009,-74.0017068,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
The Dutch,CLOSED_TEMPORARILY,3,ChIJ3RB9uI1ZwokRxCJXW-HpYZI,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7265328,-74.0021536,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Antique Garage Soho,OPERATIONAL,2,ChIJ99u7xItZwokRuPChc-s0AJk,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7215082,-74.00137699999999,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Jack's Wife Freda,OPERATIONAL,2,ChIJA4i114hZwokRaqeyrmI80x0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7221234,-73.9975099,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Lure Fishbar,OPERATIONAL,3,ChIJgS2D-o5ZwokRgS5knl8ipzI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7247222,-73.9983333,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Piccola Cucina,OPERATIONAL,2,ChIJqyT2t41ZwokREMqmdZds6_w,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.726313,-74.002152,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Aurora Soho,CLOSED_TEMPORARILY,2,ChIJaWkqf4xZwokRlRZ_6TxXzIk,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7235394,-74.00317,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Bistro Les Amis,OPERATIONAL,2,ChIJNWOiQ4xZwokRAb0NsqDKXgk,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7247278,-74.00260829999999,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Blue Ribbon Sushi,OPERATIONAL,2,ChIJS7q7to1ZwokRWbN1t_AXYME,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.726092,-74.00240819999999,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
San Carlo Osteria Piemonte,OPERATIONAL,3,ChIJ5RzhN4xZwokRp13Jc3DxBOI,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7251858,-74.00223179999999,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Mamo,CLOSED_TEMPORARILY,3,ChIJb7FRCYtZwokRC3tJHKjos7w,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7218857,-74.003891,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Piccola Cucina Estiatorio,OPERATIONAL,2,ChIJlQbeXYxZwokRnKjjqj-xmxM,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7246842,-74.0031818,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Fanelli’s Cafe,OPERATIONAL,2,ChIJ73jk7Y5ZwokR8XknCWHfDKg,4.5,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7246254,-73.9987757,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
west~bourne,CLOSED_TEMPORARILY,1,ChIJP0SVwY1ZwokR8Pi3exqq8UM,4.6,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7268036,-74.0018224,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Lucky Strike,CLOSED_TEMPORARILY,2,ChIJ_-JwoItZwokRoptvAsv5Waw,4.4,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72209489999999,-74.00354209999999,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Cipriani Downtown,OPERATIONAL,4,ChIJ71HLcIxZwokRXymDgawloWI,4.2,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7236954,-74.00291240000001,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Galli,OPERATIONAL,2,ChIJ3RMTSYFZwokR36yEjSBWHCU,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.721674,-74.001407,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
II Corallo Trattoria,OPERATIONAL,1,ChIJZ75-yI1ZwokR82kXXJvniwo,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7261528,-74.0018817,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Coco Pazzo,OPERATIONAL,2,ChIJU1x4zo1ZwokRMtgXwL9pIZQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7260026,-74.00156539999999,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Altro Paradiso,OPERATIONAL,3,ChIJm3rL5YxZwokRWk_MgQ_fuAk,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7254266,-74.0046926,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Emmett's,OPERATIONAL,2,ChIJqxBUkY1ZwokRM-YtSwwhy1E,4.5,"c(""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7273246,-74.0024635,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
La Mercerie,CLOSED_TEMPORARILY,3,ChIJ22wiSIpZwokRUmlXovJnWDI,4.3,"c(""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7201669,-74.0021637,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
King,OPERATIONAL,3,ChIJmy2pnY1ZwokRvWDMouRmdl4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.727565,-74.003456,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
12 Chairs Cafe,OPERATIONAL,2,ChIJbZsGko1ZwokR_Q1lznmBuU8,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7275314,-74.002288,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Il Mulino Prime,CLOSED_TEMPORARILY,3,ChIJeTgmC4tZwokR1Q4cZET_PQ8,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72219219999999,-74.0037912,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Pera Soho,CLOSED_TEMPORARILY,2,ChIJPQ65gIxZwokRYYV9buM_BYw,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7238167,-74.0033792,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Burger & Barrel,OPERATIONAL,2,ChIJATT_UY5ZwokRBDqjEuq0Ors,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7256816,-73.99792649999999,TRUE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
Omen Azen,CLOSED_TEMPORARILY,3,ChIJ7d_Zy41ZwokRJ8-pmekV39A,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7260008,-74.0019587,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
St Tropez Soho,CLOSED_TEMPORARILY,NA,ChIJZ-rK5qhZwokR09MdnZQybo4,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7250633,-74.0032873,FALSE,"SoHo, Manhattan",SoHo, Manhattan,2020-06-08,2020-06-08T20:37:32Z,23
