name,business_status,price_level,place_id,rating,types,lat,lng,open,neighborhood,pull_date,pull_datetime,pull_week
Nha Trang One,OPERATIONAL,1,ChIJpZ8NRydawokRXYCtGefF0Nc,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7167652,-73.9997046,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Ajisen,OPERATIONAL,1,ChIJ8Vp47SZawokRcgG7mrbDnPQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71414,-73.998606,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
The Wooly Public,OPERATIONAL,2,ChIJX_gK7hhawokRTN6JdPGl5wY,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71243,-74.00835459999999,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Racines NY,OPERATIONAL,3,ChIJkfkvTx9awokRJuJPcg17cPw,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7145751,-74.0075586,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Vegetarian Dim Sum House,OPERATIONAL,1,ChIJVZxB_CZawokRUNozUeW1rsw,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.715013,-73.998198,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Ping,CLOSED_TEMPORARILY,2,ChIJA6Cf7iZawokRhqozCeR3RmI,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714422,-73.99858400000001,FALSE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Pulqueria,OPERATIONAL,2,ChIJoWAm8SZawokRMhHwiq0j-0E,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714458,-73.99825899999999,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Le Coucou,CLOSED_TEMPORARILY,4,ChIJyw5j84lZwokRnUI_UknPSNA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7191167,-74.0001861,FALSE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Healthy Joe's,CLOSED_TEMPORARILY,2,ChIJocUUxxhawokRmwbZNxkwgZw,4.1,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7133359,-74.0081867,FALSE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Benares,OPERATIONAL,2,ChIJ6e4q1BhawokRWWDyNSiQ4yo,4.2,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7141495,-74.0092085,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Modern Dining Solutions,OPERATIONAL,NA,ChIJAQBQUiFawokRqR6e1sO2kI8,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135644,-74.0009512,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Little Italy Pizza,OPERATIONAL,1,ChIJDYX_wRhawokRJQ3THIhqAiw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713044,-74.00833399999999,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
1803 NYC,CLOSED_TEMPORARILY,3,ChIJ0yKXaB9awokR6WFqdEE9aBY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155278,-74.0072833,FALSE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Shoji at 69 Leonard Street,OPERATIONAL,4,ChIJnbEEPiBawokRN3BGCWpw2nE,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7176,-74.0054,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Hop Lee,CLOSED_TEMPORARILY,1,ChIJ4xlG7CZawokRCHn1c3MJlc0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142571,-73.9984784,FALSE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Tre Sorelle,OPERATIONAL,2,ChIJ_-Xy4SFawokRi1NNuazogk8,4.1,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714805,-74.006577,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Thai Jasmine,OPERATIONAL,2,ChIJmVdbMCdawokRh6Hf3Os0QcI,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162516,-73.999943,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Taiwan Bear House,OPERATIONAL,NA,ChIJlwQhLilbwokR24kEIHvpD_g,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7147104,-73.9978094,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
The Odeon,OPERATIONAL,3,ChIJS-u0mB9awokRZ7H0sa9Oy-U,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71697899999999,-74.007834,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Potbelly Sandwich Shop,OPERATIONAL,1,ChIJt-yA-iFawokRHhi1Y_xetDk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7144541,-74.0058202,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Nish Nush,OPERATIONAL,1,ChIJ0zTkax9awokRgH4QnXxcRSc,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155963,-74.00761330000002,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Nom Wah Tea Parlor,OPERATIONAL,1,ChIJqwvF8CZawokRwi6ijQhRGD0,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144447,-73.998254,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Thailicious ( Chinatown),CLOSED_TEMPORARILY,NA,ChIJgW5xOidawokR1WNDutQ8oLU,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71631199999999,-73.999867,FALSE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
PhoBar,CLOSED_TEMPORARILY,NA,ChIJFapm5YZbwokRA-c6rMNDOsE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152346,-73.9990079,FALSE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Nha Trang Centre,OPERATIONAL,1,ChIJpZ8NRydawokRWjmZWNZ-JJM,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71722219999999,-74.00027779999999,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Thái Sơn,OPERATIONAL,1,ChIJe5DgRidawokRLbT4Eer98rg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7168378,-73.9996312,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Pasteur Grill & Noodles,OPERATIONAL,1,ChIJAUp4RydawokRe_l8QwbGMdo,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.716637,-73.99956399999999,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Sole Di Capri,OPERATIONAL,2,ChIJvY0XQR9awokRuNTH8EY_EFo,4.4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.715227,-74.007493,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Asia Roma,OPERATIONAL,2,ChIJJSJe2yZawokRcgJtyBLBVIA,4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7148408,-73.9994067,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Little Park,OPERATIONAL,3,ChIJUZ62Jh9awokRtnvnQpPF3rY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152366,-74.0091553,TRUE,Civic Center,2020-06-04,2020-06-04T18:30:31Z,23
Les Enfants de Bohème,OPERATIONAL,2,ChIJ7ZxypSlawokREY24kb6EFbI,4.5,"c(""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7136582,-73.9887408,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
CC's Cafe,OPERATIONAL,1,ChIJATXJWS9awokRXn5wYcW_MdE,4.6,"c(""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7116577,-73.9946416,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Go Sushi,OPERATIONAL,NA,ChIJvVMNM39bwokRkdb3nKyKXQM,4.8,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7120123,-73.99615920000001,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Cheong Fun Cart on Rutgers,OPERATIONAL,NA,ChIJ_fR824ZZwokRMrTKYhMNUXE,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138283,-73.98996149999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Kopitiam,OPERATIONAL,1,ChIJCSo-rSlawokRXSVW0IKZ3vQ,4.4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138286,-73.99092329999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Mei Yu Spring Restaurant,OPERATIONAL,1,ChIJ-7oheCZawokRwZFOixOJO-I,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7125434,-73.9969739,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Ernesto's,OPERATIONAL,NA,ChIJdXUrc1dbwokRPhwClW-D9rI,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142731,-73.9854371,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Clinton Square Pizza,OPERATIONAL,1,ChIJsyx3SSpawokRDNUUDnVRFCw,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713998,-73.9872711,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Two Bridge's Diner,OPERATIONAL,NA,ChIJzZK8ux5bwokRjsXD_Tvb9WM,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155652,-73.9934694,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Carol's Bun,OPERATIONAL,NA,ChIJbb-1BilawokRU_jdJ4pt7a8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137997,-73.9914345,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Yung-sun,OPERATIONAL,NA,ChIJB9-vFiZawokRdOVCxB5dvGs,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71338780000001,-73.9958098,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Panda Chinese Restaurant,OPERATIONAL,NA,ChIJkeYlAuxbwokR_4cMU5BdecY,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71273559999999,-73.99681129999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
LES Enfants Delice,OPERATIONAL,NA,ChIJHwu_1StawokRynZ0Sc_ZF7k,4.7,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7136853,-73.98877569999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
May Kaidee,OPERATIONAL,NA,ChIJs7mMBNhbwokRryRN1bPerR4,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7141096,-73.9874761,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Forever Taste,OPERATIONAL,1,ChIJXbqtaSlawokRbAFobgotC_k,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7130614,-73.9899373,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Madison Street Pizza,OPERATIONAL,NA,ChIJWRv7OC5bwokRDyIHLlcm-BM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129255,-73.988765,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Famous Calabria Pizza,OPERATIONAL,NA,ChIJH83KFSRawokRBDuYp8QWXD0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7119418,-73.99934689999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Jajaja Plantas Mexicana,OPERATIONAL,2,ChIJp0gKoClawokR0txqrcaEkFc,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142229,-73.9903906,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
New Wong,OPERATIONAL,1,ChIJhV5j6yhawokRRPRPaXzbDAU,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713633,-73.99373159999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Mission Chinese Food,OPERATIONAL,3,ChIJ8RGuUoFZwokRwXIRS4LyjXc,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713914,-73.98969559999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Wu's Wonton King,CLOSED_TEMPORARILY,1,ChIJT5GkdilawokRy9yB3jEG_3Q,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138317,-73.989964,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Kiki's,OPERATIONAL,2,ChIJD-1a9ChawokRnTSi_Et62x4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7145306,-73.9919278,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Food King,CLOSED_TEMPORARILY,NA,ChIJrSdMUC9awokRZHbi5VYKnFU,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7117387,-73.9940398,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Golden Diner,OPERATIONAL,NA,ChIJ1-mW-LhbwokR7Ryv5ha-gzc,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7124271,-73.9941947,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Bamboo,OPERATIONAL,NA,ChIJX2CYryhawokRwu7FBID-RCI,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7127505,-73.9941703,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Jordis Place,OPERATIONAL,NA,ChIJz6iPwyVawokR3e5DJH8Om5U,4.3,"c(""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.711706,-73.996746,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Jin Mei Dumpling,OPERATIONAL,NA,ChIJb_SHcSZawokRtdpS_MICEis,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129395,-73.9965684,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Petisco Vegano,OPERATIONAL,2,ChIJN9FkKipawokR8fi7CcJtecs,4.5,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7139417,-73.988818,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Gino's Pizza,OPERATIONAL,1,ChIJaw2ivCVawokRgj_kCKvKSXY,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71085739999999,-73.9963989,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Downtown Yummy,OPERATIONAL,NA,ChIJIzUb3nNbwokRcRAN3fn__dU,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7134389,-73.9961984,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
J.J. Noodle,OPERATIONAL,1,ChIJERnzeSZawokR9kPdvtLOEHk,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129195,-73.9970233,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Xing Wong BBQ,CLOSED_TEMPORARILY,1,ChIJ-e5jlihawokRLzPRwJMzXpg,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713539,-73.99370499999999,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Wo Hop,OPERATIONAL,1,ChIJ-VGd7CZawokRl9npZ-z0DbU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Happy Family,OPERATIONAL,1,ChIJJe7JNypawokRlepz8Lknwlc,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714042,-73.987557,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
T-Swirl Crepe,OPERATIONAL,1,ChIJR1dGkiZawokRCvci3DfMysw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713843,-73.99855699999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Checkers,CLOSED_TEMPORARILY,1,ChIJPxi87K9bwokRdQZDldn4JaE,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7114261,-73.9997405,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Luna Pizza,OPERATIONAL,2,ChIJJXgZmSZawokRRV9GtBpodUw,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7132176,-73.998631,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Bacaro,OPERATIONAL,2,ChIJ1bOSqylawokRw1zMPdY1HLg,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7145342,-73.9915643,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
El Castillo De Madison,OPERATIONAL,1,ChIJo7LTZylawokR0HBJAe05GOU,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7128384,-73.989532,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Eastwood,OPERATIONAL,2,ChIJO_DTSCpawokR8ueqrPAl8QI,4.4,"c(""bar"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714154,-73.98706299999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Dim Sum Go Go,OPERATIONAL,2,ChIJBQwbiCZawokRak_8KefFP7M,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713231,-73.997722,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Shui Mei Cafe,OPERATIONAL,NA,ChIJqSOHHyZawokRCqHPbjs1IGw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135385,-73.9949121,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Hwa Yuan Szechuan 華園,OPERATIONAL,2,ChIJDS02PiZawokRUHmiu65dXy0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137682,-73.9960242,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Chinese Tuxedo,OPERATIONAL,3,ChIJyW-u9iZawokRY1sHXGzZHGI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Cowgirl SeaHorse,OPERATIONAL,2,ChIJ24YpVTtawokRsFPSkHjTWoA,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7082332,-74.0005406,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
BRIGITTE,CLOSED_TEMPORARILY,3,ChIJjwcYpSlawokRjADomRy4mCs,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7147222,-73.99083329999999,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
The Original Buddha Bodai Kosher Vegetarian Restaurant 🥬 佛菩提,OPERATIONAL,1,ChIJw3YulCZawokRGh4ZyOycnic,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138868,-73.99879820000001,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Shanghai 21,OPERATIONAL,1,ChIJTVG07iZawokRq9rPs7ib8bY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Yunshang Rice Noodle House,OPERATIONAL,NA,ChIJSbPTO7hbwokRIovAVqU9Gk0,4.3,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152059,-73.9976796,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Forgtmenot,OPERATIONAL,2,ChIJiZfNVyhawokR8FNwkLV0FQQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7145634,-73.991528,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,OPERATIONAL,NA,ChIJq3ALmyhawokR_HZZ8u-kUK0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138354,-73.99414030000001,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Chen Zun Jin,OPERATIONAL,NA,ChIJ52xqEyZawokR_eCBJICb7K0,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713371,-73.996189,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
福昇拉面Hand-pulled Noodle Q,CLOSED_TEMPORARILY,1,ChIJBQeBYSZawokRyTwrVJ9-b-Y,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135671,-73.99761699999999,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Lanzhou Ramen,OPERATIONAL,1,ChIJ0a507ChawokRYw7TOd0QeyA,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7136041,-73.9930138,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Hop Lee,CLOSED_TEMPORARILY,1,ChIJ4xlG7CZawokRCHn1c3MJlc0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142571,-73.9984784,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Fulton Chef,OPERATIONAL,NA,ChIJhb4pSz1awokRTmOaY5nLNyo,3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7120628,-73.9981569,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Cervo's,OPERATIONAL,3,ChIJp_UkrilawokRtDAS5sls7jo,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7148624,-73.99134459999999,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Xun Lin Liang,OPERATIONAL,NA,ChIJlwyc5ihawokRBbMjPm3nQb4,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7134388,-73.992289,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Shun Wei,OPERATIONAL,1,ChIJlb0oxSVawokROIRkKYg8X6Q,3.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.711924,-73.9967939,TRUE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Davelle,CLOSED_TEMPORARILY,NA,ChIJk1s5AIFZwokRymNr0rhKWFE,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7185385,-73.9860676,FALSE,Two Bridges,2020-06-04,2020-06-04T18:30:31Z,23
Black Hound Bar & Lounge,CLOSED_TEMPORARILY,2,ChIJU062dhBawokR0RWbIZkSW0Q,4.4,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.710254,-74.016566,FALSE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Blue Smoke,CLOSED_TEMPORARILY,2,ChIJ9-FOdxtawokRqsxMeFMTGSo,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7146267,-74.0153591,FALSE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Merchants River House,CLOSED_TEMPORARILY,2,ChIJD3FzsBpawokR9Vi6ReQdroI,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7114138,-74.01786059999999,FALSE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Lox Cafe,CLOSED_TEMPORARILY,NA,ChIJ5ZvEAw5awokR3Otot5JKNdU,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7059551,-74.0185571,FALSE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
2West,CLOSED_TEMPORARILY,3,ChIJiW7HHRJawokRR7t6Zvl0ioo,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7055556,-74.01777779999999,FALSE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Blue Ribbon Sushi Bar at Hudson Eats,OPERATIONAL,2,ChIJOYCk_RpawokRXAVyblcSSas,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7127025,-74.0158356,TRUE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Inatteso Pizzabar,OPERATIONAL,2,ChIJb1ng8xFawokRLcG2ng6A3Uk,4.4,"c(""meal_delivery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7060267,-74.0170497,TRUE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Harry's Italian Murray Street,OPERATIONAL,2,ChIJ-xZqnBtawokRo1z9I0APOhA,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71512999999999,-74.014798,TRUE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Ningbo Cafe,OPERATIONAL,2,ChIJyXGaKg5awokRsllmAzgI_SI,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7081306,-74.01831709999999,TRUE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Shake Shack,OPERATIONAL,2,ChIJWbrReBxawokRmMicGgsIrMA,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152748,-74.0147987,TRUE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
Benvenuti Pizzeria,OPERATIONAL,2,ChIJE_M_ERBawokRoZx6yFsblFQ,4.5,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7096597,-74.0167409,TRUE,Battery Park City,2020-06-04,2020-06-04T18:30:31Z,23
