name,business_status,price_level,place_id,rating,types,lat,lng,open,neighborhood
Temple Court,OPERATIONAL,4,ChIJPQzEeBhawokR79Mo5NOT5Vw,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7113296,-74.0067242,TRUE,Civic Center
Da Claudio,OPERATIONAL,2,ChIJ94xVbhhawokRaDRb_Y6O1sA,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71083400000001,-74.00761109999999,TRUE,Civic Center
Modern Dining Solutions,OPERATIONAL,NA,ChIJAQBQUiFawokRqR6e1sO2kI8,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135644,-74.0009512,TRUE,Civic Center
Shanghai 21,OPERATIONAL,1,ChIJTVG07iZawokRq9rPs7ib8bY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Civic Center
Gran Morsi,OPERATIONAL,2,ChIJSYuuSx9awokRyrrOFTGg0GY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714315,-74.007766,TRUE,Civic Center
Mama Eatery,OPERATIONAL,NA,ChIJKSrp2yZawokRkZlD1htycUk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7150348,-73.99956879999999,TRUE,Civic Center
Chinese Tuxedo,OPERATIONAL,3,ChIJyW-u9iZawokRY1sHXGzZHGI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,TRUE,Civic Center
Augustine,OPERATIONAL,4,ChIJv1z7exhawokRDZctDiN6D8o,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.711245,-74.00663639999999,TRUE,Civic Center
Maxwell's,CLOSED_TEMPORARILY,2,ChIJ5f6G4SFawokR6Ys9_WufV2M,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7147792,-74.00660529999999,FALSE,Civic Center
Aahar,OPERATIONAL,2,ChIJrdvdxhhawokRm1JoSRzX0so,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7133359,-74.0081867,TRUE,Civic Center
Lalito,OPERATIONAL,2,ChIJO9LxOidawokRqaiAZAf6Ifo,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162194,-73.99976319999999,TRUE,Civic Center
Bodhi Kosher Vegetarian Restaurant,OPERATIONAL,1,ChIJ9zpnPidawokRdhxyso6KXKw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7163863,-73.9992785,TRUE,Civic Center
Shake Shack,OPERATIONAL,2,ChIJASNUNhhawokRxjhQOn8XYPc,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7105269,-74.0089295,TRUE,Civic Center
Wo Hop,CLOSED_TEMPORARILY,1,ChIJ-VGd7CZawokRl9npZ-z0DbU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,FALSE,Civic Center
CUT by Wolfgang Puck,OPERATIONAL,3,ChIJ87qt5hhawokRfDHmVxCxPJY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129004,-74.0093654,TRUE,Civic Center
Happy Eats,OPERATIONAL,NA,ChIJObr14iZawokR5DxzVWGToB4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152157,-73.9986047,TRUE,Civic Center
Asian Spicy Curry (pop-up),OPERATIONAL,1,ChIJC3VK3CZawokRcaVZWG88rKY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.715027,-73.99936389999999,TRUE,Civic Center
Brooklyn Chop House,OPERATIONAL,NA,ChIJfzUD4QJbwokRAZ0n7-0CxuM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7115139,-74.0059556,TRUE,Civic Center
New Asian Cuisine,OPERATIONAL,NA,ChIJAQCzWSdawokR2Ib2SEzHgN8,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7178833,-74.0002993,TRUE,Civic Center
Poke' Bar,OPERATIONAL,NA,ChIJ246cz8pbwokRHvHW4gjvXPQ,4.9,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7132176,-73.998631,TRUE,Civic Center
Straylight,OPERATIONAL,NA,ChIJVVW6wyZawokRWRcnWfLQ2cc,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7113296,-74.0067242,TRUE,Civic Center
Vegetarian Dim Sum House,OPERATIONAL,1,ChIJVZxB_CZawokRUNozUeW1rsw,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71083400000001,-74.00761109999999,TRUE,Civic Center
Pisillo Italian Panini,OPERATIONAL,2,ChIJ1-vKbRhawokRuh_krlCFDsQ,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135644,-74.0009512,TRUE,Civic Center
The Wooly Public,OPERATIONAL,2,ChIJX_gK7hhawokRTN6JdPGl5wY,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Civic Center
The Original Buddha Bodai Kosher Vegetarian Restaurant 🥬 佛菩提,OPERATIONAL,1,ChIJw3YulCZawokRGh4ZyOycnic,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714315,-74.007766,TRUE,Civic Center
Healthy Joe's,OPERATIONAL,2,ChIJocUUxxhawokRmwbZNxkwgZw,4.2,"c(""restaurant"", ""meal_takeaway"", ""food"", ""point_of_interest"", ""establishment"")",40.7150348,-73.99956879999999,TRUE,Civic Center
Ping,OPERATIONAL,2,ChIJA6Cf7iZawokRhqozCeR3RmI,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,TRUE,Civic Center
Forlini's,OPERATIONAL,2,ChIJC_2hRidawokRw1UdPlce1dc,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.711245,-74.00663639999999,TRUE,Civic Center
Pulqueria,OPERATIONAL,2,ChIJoWAm8SZawokRMhHwiq0j-0E,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7147792,-74.00660529999999,TRUE,Civic Center
Benares,OPERATIONAL,2,ChIJ6e4q1BhawokRWWDyNSiQ4yo,4.2,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7133359,-74.0081867,TRUE,Civic Center
Juku,OPERATIONAL,4,ChIJ-_KJwyZawokRkV_qFDf6IxI,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162194,-73.99976319999999,TRUE,Civic Center
Hop Lee,OPERATIONAL,1,ChIJ4xlG7CZawokRCHn1c3MJlc0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7163863,-73.9992785,TRUE,Civic Center
T-Swirl Crepe,OPERATIONAL,1,ChIJR1dGkiZawokRCvci3DfMysw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7105269,-74.0089295,TRUE,Civic Center
Tre Sorelle,OPERATIONAL,2,ChIJ_-Xy4SFawokRi1NNuazogk8,4.1,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,TRUE,Civic Center
Thai Jasmine,OPERATIONAL,2,ChIJmVdbMCdawokRh6Hf3Os0QcI,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129004,-74.0093654,TRUE,Civic Center
Famous Calabria Pizza,OPERATIONAL,NA,ChIJH83KFSRawokRBDuYp8QWXD0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152157,-73.9986047,TRUE,Civic Center
Little Italy Pizza,OPERATIONAL,1,ChIJDYX_wRhawokRJQ3THIhqAiw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.715027,-73.99936389999999,TRUE,Civic Center
Nha Trang One,OPERATIONAL,1,ChIJpZ8NRydawokRXYCtGefF0Nc,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7115139,-74.0059556,TRUE,Civic Center
Chipotle Mexican Grill,OPERATIONAL,1,ChIJdXbN4iFawokR198RraiqWiM,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7178833,-74.0002993,TRUE,Civic Center
Asia Roma,OPERATIONAL,2,ChIJJSJe2yZawokRcgJtyBLBVIA,4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7132176,-73.998631,TRUE,Civic Center
Pasteur Grill & Noodles,OPERATIONAL,1,ChIJAUp4RydawokRe_l8QwbGMdo,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7113296,-74.0067242,TRUE,Civic Center
Nha Trang Centre,OPERATIONAL,1,ChIJpZ8NRydawokRWjmZWNZ-JJM,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71083400000001,-74.00761109999999,TRUE,Civic Center
Thailicious ( Chinatown),OPERATIONAL,NA,ChIJgW5xOidawokR1WNDutQ8oLU,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135644,-74.0009512,TRUE,Civic Center
Ajisen,OPERATIONAL,1,ChIJ8Vp47SZawokRcgG7mrbDnPQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Civic Center
Tasty Hand Pulled Noodle,OPERATIONAL,NA,ChIJmZTuWtBbwokRWxbraRwj8xA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714315,-74.007766,TRUE,Civic Center
Wok Wok,OPERATIONAL,1,ChIJ___DlCZawokRHb_wCTtIQPQ,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7150348,-73.99956879999999,TRUE,Civic Center
Subway,OPERATIONAL,1,ChIJvY0XQR9awokR4hZ53ypnGfE,4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,TRUE,Civic Center
Nom Wah Tea Parlor,OPERATIONAL,1,ChIJqwvF8CZawokRwi6ijQhRGD0,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.711245,-74.00663639999999,TRUE,Civic Center
Thái Sơn,OPERATIONAL,1,ChIJe5DgRidawokRLbT4Eer98rg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7147792,-74.00660529999999,TRUE,Civic Center
atera,OPERATIONAL,4,ChIJ_Y7rMCBawokR0mnRmN5kL2o,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7133359,-74.0081867,TRUE,Civic Center
Popeyes Louisiana Kitchen,OPERATIONAL,1,ChIJob8wvydawokR2wYjyRJeEPU,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162194,-73.99976319999999,TRUE,Civic Center
Peking Duck House,OPERATIONAL,2,ChIJOd2Y7yZawokRZrmsAw8Y_U4,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7163863,-73.9992785,TRUE,Civic Center
Cafe Hong Kong,OPERATIONAL,1,ChIJ6ZjSHCdawokRCKiVXvK41ak,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7105269,-74.0089295,TRUE,Civic Center
Centre Melts,OPERATIONAL,NA,ChIJWT1QbiJawokRDmlS2NkWewY,3.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,TRUE,Civic Center
Potbelly Sandwich Shop,OPERATIONAL,1,ChIJt-yA-iFawokRHhi1Y_xetDk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7129004,-74.0093654,TRUE,Civic Center
1803 NYC,OPERATIONAL,3,ChIJ0yKXaB9awokR6WFqdEE9aBY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152157,-73.9986047,TRUE,Civic Center
New Fresco Tortillas,OPERATIONAL,1,ChIJmxpdXx9awokRbkWD67455Lw,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.715027,-73.99936389999999,TRUE,Civic Center
New Chatham Seafood Restaurant,CLOSED_TEMPORARILY,2,ChIJGf-x8iZawokRsTvSRRyvFxU,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7115139,-74.0059556,FALSE,Civic Center
Hop Shing,OPERATIONAL,1,ChIJcyIQiyZawokR4kZJEcGcrzs,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7178833,-74.0002993,TRUE,Civic Center
CC's Cafe,OPERATIONAL,1,ChIJATXJWS9awokRXn5wYcW_MdE,4.6,"c(""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7116577,-73.9946416,TRUE,Two Bridges
Les Enfants de Bohème,OPERATIONAL,2,ChIJ7ZxypSlawokREY24kb6EFbI,4.5,"c(""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7136582,-73.9887408,TRUE,Two Bridges
Petisco Vegano,OPERATIONAL,2,ChIJN9FkKipawokR8fi7CcJtecs,4.5,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7139417,-73.988818,TRUE,Two Bridges
Mei Yu Spring Restaurant,OPERATIONAL,1,ChIJ-7oheCZawokRwZFOixOJO-I,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7125434,-73.9969739,TRUE,Two Bridges
Kopitiam,OPERATIONAL,1,ChIJCSo-rSlawokRXSVW0IKZ3vQ,4.4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138286,-73.99092329999999,TRUE,Two Bridges
Cheong Fun Cart on Rutgers,OPERATIONAL,NA,ChIJ_fR824ZZwokRMrTKYhMNUXE,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138283,-73.98996149999999,TRUE,Two Bridges
Clinton Square Pizza,OPERATIONAL,1,ChIJsyx3SSpawokRDNUUDnVRFCw,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713998,-73.9872711,TRUE,Two Bridges
Ernesto's,OPERATIONAL,NA,ChIJdXUrc1dbwokRPhwClW-D9rI,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142731,-73.9854371,TRUE,Two Bridges
Mission Chinese Food,OPERATIONAL,3,ChIJ8RGuUoFZwokRwXIRS4LyjXc,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713914,-73.98969559999999,TRUE,Two Bridges
Carol's Bun,OPERATIONAL,NA,ChIJbb-1BilawokRU_jdJ4pt7a8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137997,-73.9914345,TRUE,Two Bridges
Forever Taste,OPERATIONAL,1,ChIJXbqtaSlawokRbAFobgotC_k,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7130614,-73.9899373,TRUE,Two Bridges
New Wong,OPERATIONAL,1,ChIJhV5j6yhawokRRPRPaXzbDAU,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713633,-73.99373159999999,TRUE,Two Bridges
Yung-sun,OPERATIONAL,NA,ChIJB9-vFiZawokRdOVCxB5dvGs,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71338780000001,-73.9958098,TRUE,Two Bridges
Bamboo,OPERATIONAL,NA,ChIJX2CYryhawokRwu7FBID-RCI,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7127505,-73.9941703,TRUE,Two Bridges
Food King,OPERATIONAL,NA,ChIJrSdMUC9awokRZHbi5VYKnFU,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7117387,-73.9940398,TRUE,Two Bridges
Madison Street Pizza,OPERATIONAL,NA,ChIJWRv7OC5bwokRDyIHLlcm-BM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129255,-73.988765,TRUE,Two Bridges
Go Sushi,OPERATIONAL,NA,ChIJvVMNM39bwokRkdb3nKyKXQM,4.8,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7120123,-73.99615920000001,TRUE,Two Bridges
Two Bridge's Diner,OPERATIONAL,NA,ChIJzZK8ux5bwokRjsXD_Tvb9WM,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155652,-73.9934694,TRUE,Two Bridges
Xing Wong BBQ,OPERATIONAL,1,ChIJ-e5jlihawokRLzPRwJMzXpg,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713539,-73.99370499999999,TRUE,Two Bridges
J.J. Noodle,OPERATIONAL,1,ChIJERnzeSZawokR9kPdvtLOEHk,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129195,-73.9970233,TRUE,Two Bridges
Yunshang Rice Noodle House,OPERATIONAL,NA,ChIJSbPTO7hbwokRIovAVqU9Gk0,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7116577,-73.9946416,TRUE,Two Bridges
Famous Calabria Pizza,OPERATIONAL,NA,ChIJH83KFSRawokRBDuYp8QWXD0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7136582,-73.9887408,TRUE,Two Bridges
Panda Chinese Restaurant,OPERATIONAL,NA,ChIJkeYlAuxbwokR_4cMU5BdecY,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7139417,-73.988818,TRUE,Two Bridges
Jordis Place,OPERATIONAL,NA,ChIJz6iPwyVawokR3e5DJH8Om5U,4.3,"c(""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7125434,-73.9969739,TRUE,Two Bridges
Gino's Pizza,OPERATIONAL,1,ChIJaw2ivCVawokRgj_kCKvKSXY,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138286,-73.99092329999999,TRUE,Two Bridges
May Kaidee,OPERATIONAL,NA,ChIJs7mMBNhbwokRryRN1bPerR4,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138283,-73.98996149999999,TRUE,Two Bridges
Downtown Yummy,OPERATIONAL,NA,ChIJIzUb3nNbwokRcRAN3fn__dU,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713998,-73.9872711,TRUE,Two Bridges
Jin Mei Dumpling,OPERATIONAL,NA,ChIJb_SHcSZawokRtdpS_MICEis,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142731,-73.9854371,TRUE,Two Bridges
Kiki's,OPERATIONAL,2,ChIJD-1a9ChawokRnTSi_Et62x4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713914,-73.98969559999999,TRUE,Two Bridges
Jajaja Plantas Mexicana,OPERATIONAL,2,ChIJp0gKoClawokR0txqrcaEkFc,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137997,-73.9914345,TRUE,Two Bridges
Happy Family,OPERATIONAL,1,ChIJJe7JNypawokRlepz8Lknwlc,4.1,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7130614,-73.9899373,TRUE,Two Bridges
LES Enfants Delice,OPERATIONAL,NA,ChIJHwu_1StawokRynZ0Sc_ZF7k,4.7,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.713633,-73.99373159999999,TRUE,Two Bridges
El Castillo De Madison,OPERATIONAL,1,ChIJo7LTZylawokR0HBJAe05GOU,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71338780000001,-73.9958098,TRUE,Two Bridges
Chen Zun Jin,OPERATIONAL,NA,ChIJ52xqEyZawokR_eCBJICb7K0,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7127505,-73.9941703,TRUE,Two Bridges
Shui Mei Cafe,OPERATIONAL,NA,ChIJqSOHHyZawokRCqHPbjs1IGw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7117387,-73.9940398,TRUE,Two Bridges
Wo Hop,CLOSED_TEMPORARILY,1,ChIJ-VGd7CZawokRl9npZ-z0DbU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129255,-73.988765,FALSE,Two Bridges
Shun Wei,OPERATIONAL,1,ChIJlb0oxSVawokROIRkKYg8X6Q,3.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7120123,-73.99615920000001,TRUE,Two Bridges
Fulton Chef,OPERATIONAL,NA,ChIJhb4pSz1awokRTmOaY5nLNyo,3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155652,-73.9934694,TRUE,Two Bridges
Xun Lin Liang,OPERATIONAL,NA,ChIJlwyc5ihawokRBbMjPm3nQb4,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713539,-73.99370499999999,TRUE,Two Bridges
Luna Pizza,OPERATIONAL,2,ChIJJXgZmSZawokRRV9GtBpodUw,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129195,-73.9970233,TRUE,Two Bridges
Checkers,CLOSED_TEMPORARILY,1,ChIJPxi87K9bwokRdQZDldn4JaE,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7116577,-73.9946416,FALSE,Two Bridges
Yi Zhang Fishball & Snack Restaurant,OPERATIONAL,NA,ChIJ88I1Vy9awokR_o89WoPr5r4,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7136582,-73.9887408,TRUE,Two Bridges
Cowgirl SeaHorse,OPERATIONAL,2,ChIJ24YpVTtawokRsFPSkHjTWoA,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7139417,-73.988818,TRUE,Two Bridges
Golden Diner,OPERATIONAL,NA,ChIJ1-mW-LhbwokR7Ryv5ha-gzc,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7125434,-73.9969739,TRUE,Two Bridges
T-Swirl Crepe,OPERATIONAL,1,ChIJR1dGkiZawokRCvci3DfMysw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138286,-73.99092329999999,TRUE,Two Bridges
Good Good Taste,OPERATIONAL,NA,ChIJTbt5oChawokRAcBfqGvC0aU,3.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138283,-73.98996149999999,TRUE,Two Bridges
Lily's,OPERATIONAL,1,ChIJ0ZtlMiRawokRjlMbqTQWWW4,3.8,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713998,-73.9872711,TRUE,Two Bridges
Lower East Side Pizza,OPERATIONAL,2,ChIJhddvdylawokRBy_QVy20DRE,3.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142731,-73.9854371,TRUE,Two Bridges
Hwa Yuan Szechuan 華園,OPERATIONAL,2,ChIJDS02PiZawokRUHmiu65dXy0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713914,-73.98969559999999,TRUE,Two Bridges
Chinese Tuxedo,OPERATIONAL,3,ChIJyW-u9iZawokRY1sHXGzZHGI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137997,-73.9914345,TRUE,Two Bridges
Eastwood,OPERATIONAL,2,ChIJO_DTSCpawokR8ueqrPAl8QI,4.4,"c(""bar"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7130614,-73.9899373,TRUE,Two Bridges
Lanzhou Ramen,OPERATIONAL,1,ChIJ0a507ChawokRYw7TOd0QeyA,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713633,-73.99373159999999,TRUE,Two Bridges
BRIGITTE,OPERATIONAL,3,ChIJjwcYpSlawokRjADomRy4mCs,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71338780000001,-73.9958098,TRUE,Two Bridges
The Original Buddha Bodai Kosher Vegetarian Restaurant 🥬 佛菩提,OPERATIONAL,1,ChIJw3YulCZawokRGh4ZyOycnic,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7127505,-73.9941703,TRUE,Two Bridges
Hop Lee,OPERATIONAL,1,ChIJ4xlG7CZawokRCHn1c3MJlc0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7117387,-73.9940398,TRUE,Two Bridges
Everest Diner,OPERATIONAL,1,ChIJXzlXhiZawokR855jj9bvX80,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129255,-73.988765,TRUE,Two Bridges
Dim Sum Go Go,OPERATIONAL,2,ChIJBQwbiCZawokRak_8KefFP7M,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7120123,-73.99615920000001,TRUE,Two Bridges
Long Shine,OPERATIONAL,NA,ChIJ32OyFiZawokRWOFFmIdosB8,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155652,-73.9934694,TRUE,Two Bridges
Cafe Hong Kong,OPERATIONAL,1,ChIJ6ZjSHCdawokRCKiVXvK41ak,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.713539,-73.99370499999999,TRUE,Two Bridges
iM Star Cafe,CLOSED_TEMPORARILY,1,ChIJCehDQSZawokR874IrxpAQFc,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129195,-73.9970233,FALSE,Two Bridges
Black Hound Bar & Lounge,CLOSED_TEMPORARILY,2,ChIJU062dhBawokR0RWbIZkSW0Q,4.4,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.710254,-74.016566,FALSE,Battery Park City
Gigino At Wagner Park,OPERATIONAL,2,ChIJRYUAFxJawokREHOxehQdkUM,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7050439,-74.018137,TRUE,Battery Park City
Merchants River House,OPERATIONAL,2,ChIJD3FzsBpawokR9Vi6ReQdroI,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7114138,-74.01786059999999,TRUE,Battery Park City
Del Frisco's Grille,OPERATIONAL,3,ChIJUfQXnxtawokRQ9iA9tEt0wM,4.1,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7140038,-74.0150122,TRUE,Battery Park City
Inatteso Pizzabar,OPERATIONAL,2,ChIJb1ng8xFawokRLcG2ng6A3Uk,4.4,"c(""meal_delivery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7060267,-74.0170497,TRUE,Battery Park City
